"St.num.";"Station name";"St.num.";"Station name";"Reise Tid";"Billetpris Forerningsreisende";"Bilettpris fritidsreiser";"Antall avganger per rerning";"Antall togbytter";"Avstand";"Comment"
29;"Larvik";34;"Kristiansand";201,613211666667;808,911;485,3466;16;1;282,1358;
30;"Porsgrunn";1;"Bergen";121,692485;937,431;562,4586;16;0,5;336,7866;
30;"Porsgrunn";2;"Arna";115,457151666667;916,416;549,8496;16;0,5;327,4366;
30;"Porsgrunn";3;"Tysse";109,307843333333;873,9;524,34;12;0,5;309,8606;
30;"Porsgrunn";4;"Kvam-Jondal";100,668785;808,911;485,3466;12;0,5;282,4446;
30;"Porsgrunn";5;"Odda";91,61751;732,496;439,4976;12;0,5;251,1906;
30;"Porsgrunn";6;"Røldal";81,5755933333333;641,344;384,8064;12;0,5;215,3606;
30;"Porsgrunn";7;"Sauda";83,2964391666667;692,304;415,3824;12;0,5;235,3726;
30;"Porsgrunn";8;"Ølen";93,0344391666667;772,176;463,3056;12;0,5;267,5626;
30;"Porsgrunn";9;"Aksdal";102,620980833333;850;510;16;0,5;299,8526;
30;"Porsgrunn";10;"Haugesund";108,679814166667;873,9;524,34;16;0,5;309,5326;
30;"Porsgrunn";11;"Kårstø";117,857216666667;869,136;521,4816;12;0,5;307,5566;"ic. Bø, 10min"
30;"Porsgrunn";12;"Stavanger";130,907508333333;983,551;590,1306;16;0,5;356,6766;"ic. Bø, 10min"
30;"Porsgrunn";13;"Haukeligrend";55,84196;489,036;293,4216;16;0;157,0326;
30;"Porsgrunn";14;"Åmot";45,9468933333333;396,624;237,9744;16;0;123,6086;
30;"Porsgrunn";15;"Brunkeberg";35,8979016666667;304,719;182,8314;16;0;90,9766;
30;"Porsgrunn";16;"Bø";25,1132116666667;204,864;122,9184;16;0;55,2052;
30;"Porsgrunn";17;"Nordagutu";18,1231666666667;155,479;93,2874;24;0;38,32;
30;"Porsgrunn";18;"Skien";6,5;63,936;38,3616;48;0;7,89;
30;"Porsgrunn";19;"Notodden";24,4337716666667;207,751;124,6506;16;0;56,8588;
30;"Porsgrunn";20;"Kongsberg";34,607975;287,775;172,665;16;0;84,351;
30;"Porsgrunn";21;"Eiker";42,07053;349,551;209,7306;16;0;106,6968;
30;"Porsgrunn";22;"Drammen";46,4012716666667;377,311;226,3866;32;0;116,5888;
30;"Porsgrunn";23;"Nesbru";61,092105;437,679;262,6074;32;0,5;138,5988;
30;"Porsgrunn";24;"Majorstua";63,988855;478,284;286,9704;32;0;153,8988;
30;"Porsgrunn";25;"Oslo S";67,8450216666667;489,036;293,4216;32;0;157,4188;
30;"Porsgrunn";26;"Holmestrand";65,65;318,784;191,2704;32;0;95,24;
30;"Porsgrunn";27;"Tønsberg";51,5;245,1;147,06;48;0;69,29;
30;"Porsgrunn";28;"Sandefjord";29,5;170,064;102,0384;48;0;43,98;
30;"Porsgrunn";29;"Larvik";11,5;114,375;68,625;48;0;24,84;
30;"Porsgrunn";31;"Drangedal";69,1132116666667;321,591;192,9546;16;1;96,9658;
30;"Porsgrunn";32;"Gjerstad";94,1132116666667;413,1;247,86;16;1;129,0558;
30;"Porsgrunn";33;"Arendal";174,113211666667;625,9;375,54;16;1;209,6358;
30;"Porsgrunn";34;"Kristiansand";189,113211666667;747,436;448,4616;16;1;257,2958;
31;"Drangedal";1;"Bergen";131,768148333333;907,024;544,2144;16;1;323,7136;
31;"Drangedal";2;"Arna";125,532815;885,775;531,465;16;1;314,3636;
31;"Drangedal";3;"Tysse";119,383506666667;842,791;505,6746;8;1;296,7876;
31;"Drangedal";4;"Kvam-Jondal";110,744448333333;777,1;466,26;8;1;269,3716;
31;"Drangedal";5;"Odda";101,693173333333;699,879;419,9274;8;1;238,1176;
31;"Drangedal";6;"Røldal";91,6512566666667;607,791;364,6746;8;1;202,2876;
31;"Drangedal";7;"Sauda";93,336665;659,271;395,5626;8;1;222,2996;
31;"Drangedal";8;"Ølen";103,074665;739,975;443,985;8;1;254,4896;
31;"Drangedal";9;"Aksdal";109,400081666667;818,631;491,1786;16;1;286,7796;
31;"Drangedal";10;"Haugesund";115,458915;842,791;505,6746;16;1;296,4596;
31;"Drangedal";11;"Kårstø";124,671755;837,975;502,785;8;1;294,4836;
31;"Drangedal";12;"Stavanger";137,722046666667;953,664;572,1984;16;1;343,6036;
31;"Drangedal";13;"Haukeligrend";78,3315608333333;451,264;270,7584;16;1;143,9596;
31;"Drangedal";14;"Åmot";67,4258691666667;360,679;216,4074;16;1;110,5356;
31;"Drangedal";15;"Brunkeberg";56,25819;267,916;160,7496;16;1;77,9036;
31;"Drangedal";16;"Bø";29;164,236;98,5416;16;0;41,52;
31;"Drangedal";17;"Nordagutu";51,37045;213,519;128,1114;8;1;58,584;
31;"Drangedal";18;"Skien";61,4098666666667;301,9;181,14;16;1;89,014;
31;"Drangedal";19;"Notodden";48,9933;247,959;148,7754;16;1;70,95;
31;"Drangedal";20;"Kongsberg";59,0520033333334;327,199;196,3194;16;1;98,4422000000001;
31;"Drangedal";21;"Eiker";66,5145583333334;388,359;233,0154;16;1;120,788;
31;"Drangedal";22;"Drammen";70,8453;415,839;249,5034;16;1;130,68;
31;"Drangedal";23;"Nesbru";80,5361333333333;475,591;285,3546;16;1;152,8436;
31;"Drangedal";24;"Majorstua";88,4328833333334;515,776;309,4656;16;1;167,99;
31;"Drangedal";25;"Oslo S";92,28905;526,416;315,8496;16;1;171,51;
31;"Drangedal";26;"Holmestrand";96,5953;502,431;301,4586;16;2;162,58;
31;"Drangedal";27;"Tønsberg";121,459866666667;513,111;307,8666;16;1;166,194;
31;"Drangedal";28;"Sandefjord";99,4598666666667;443,119;265,8714;16;1;140,884;
31;"Drangedal";29;"Larvik";81,4598666666667;391,116;234,6696;16;1;121,744;
31;"Drangedal";30;"Porsgrunn";68,9598666666667;321,591;192,9546;16;1;96,904;
31;"Drangedal";32;"Gjerstad";24;137,911;82,7466;16;0;32,09;
31;"Drangedal";33;"Arendal";104;366,231;219,7386;16;0;112,67;
31;"Drangedal";34;"Kristiansand";119;497,079;298,2474;16;0;160,33;
32;"Gjerstad";1;"Bergen";156,768148333333;981,264;588,7584;16;1;355,8036;
32;"Gjerstad";2;"Arna";150,532815;960,591;576,3546;16;1;346,4536;
32;"Gjerstad";3;"Tysse";144,383506666667;918,759;551,2554;8;1;328,8776;
32;"Gjerstad";4;"Kvam-Jondal";135,744448333333;854,796;512,8776;8;1;301,4616;
32;"Gjerstad";5;"Odda";126,693173333333;779,559;467,7354;8;1;270,2076;
32;"Gjerstad";6;"Røldal";116,651256666667;689,775;413,865;8;1;234,3776;
32;"Gjerstad";7;"Sauda";118,336665;739,975;443,985;8;1;254,3896;
32;"Gjerstad";8;"Ølen";128,074665;818,631;491,1786;8;1;286,5796;
32;"Gjerstad";9;"Aksdal";134,400081666667;895,239;537,1434;16;1;318,8696;
32;"Gjerstad";10;"Haugesund";140,458915;918,759;551,2554;16;1;328,5496;
32;"Gjerstad";11;"Kårstø";149,671755;914,071;548,4426;8;1;326,5736;
32;"Gjerstad";12;"Stavanger";162,722046666667;1026,624;615,9744;16;1;375,6936;
32;"Gjerstad";13;"Haukeligrend";103,331560833333;539,671;323,8026;16;1;176,0496;
32;"Gjerstad";14;"Åmot";92,4258691666667;448,551;269,1306;16;1;142,6256;
32;"Gjerstad";15;"Brunkeberg";81,25819;357,9;214,74;16;1;109,9936;
32;"Gjerstad";16;"Bø";54;256,524;153,9144;16;0;73,61;
32;"Gjerstad";17;"Nordagutu";76,37045;304,719;182,8314;8;1;90,674;
32;"Gjerstad";18;"Skien";86,4098666666667;391,116;234,6696;16;1;121,104;
32;"Gjerstad";19;"Notodden";73,9933;341,184;204,7104;16;1;103,04;
32;"Gjerstad";20;"Kongsberg";84,0520033333334;415,839;249,5034;16;1;130,5322;
32;"Gjerstad";21;"Eiker";91,5145583333334;475,591;285,3546;16;1;152,878;
32;"Gjerstad";22;"Drammen";95,8453;502,431;301,4586;16;1;162,77;
32;"Gjerstad";23;"Nesbru";105,536133333333;560,775;336,465;16;1;184,9336;
32;"Gjerstad";24;"Majorstua";113,432883333333;602,599;361,5594;16;1;200,2336;
32;"Gjerstad";25;"Oslo S";117,28905;610,384;366,2304;16;1;203,7536;
32;"Gjerstad";26;"Holmestrand";121,5953;586,975;352,185;16;2;194,67;
32;"Gjerstad";27;"Tønsberg";146,459866666667;597,399;358,4394;16;1;198,284;
32;"Gjerstad";28;"Sandefjord";124,459866666667;529,071;317,4426;16;1;172,974;
32;"Gjerstad";29;"Larvik";106,459866666667;478,284;286,9704;16;1;153,834;
32;"Gjerstad";30;"Porsgrunn";93,9598666666667;410,359;246,2154;16;1;128,994;
32;"Gjerstad";31;"Drangedal";24;137,911;82,7466;16;0;32,09;
32;"Gjerstad";33;"Arendal";74;276,439;165,8634;16;0;80,58;
32;"Gjerstad";34;"Kristiansand";89;410,359;246,2154;16;0;128,24;
33;"Arendal";1;"Bergen";236,768148333333;1160,031;696,0186;16;1;436,3836;
33;"Arendal";2;"Arna";230,532815;1140,816;684,4896;16;1;427,0336;
33;"Arendal";3;"Tysse";224,383506666667;1101,9;661,14;8;1;409,4576;
33;"Arendal";4;"Kvam-Jondal";215,744448333333;1042,311;625,3866;8;1;382,0416;
33;"Arendal";5;"Odda";206,693173333333;969,799;581,8794;8;1;350,7876;
33;"Arendal";6;"Røldal";196,651256666667;885,775;531,465;8;1;314,9576;
33;"Arendal";7;"Sauda";198,336665;932,775;559,665;8;1;334,9696;
33;"Arendal";8;"Ølen";208,074665;1008,576;605,1456;8;1;367,1596;
33;"Arendal";9;"Aksdal";214,400081666667;1080;648;16;1;399,4496;
33;"Arendal";10;"Haugesund";220,458915;1101,9;661,14;16;1;409,1296;
33;"Arendal";11;"Kårstø";229,671755;1097,536;658,5216;8;1;407,1536;
33;"Arendal";12;"Stavanger";242,722046666667;1202,151;721,2906;16;1;456,2736;
33;"Arendal";13;"Haukeligrend";183,331560833333;744,951;446,9706;16;1;256,6296;
33;"Arendal";14;"Åmot";172,425869166667;661,824;397,0944;16;1;223,2056;
33;"Arendal";15;"Brunkeberg";161,25819;576,519;345,9114;16;1;190,5736;
33;"Arendal";16;"Bø";134;480,975;288,585;16;0;154,19;
33;"Arendal";17;"Nordagutu";156,37045;526,416;315,8496;8;1;171,254;
33;"Arendal";18;"Skien";166,409866666667;605,196;363,1176;16;1;201,684;
33;"Arendal";19;"Notodden";153,9933;558,144;334,8864;16;1;183,62;
33;"Arendal";20;"Kongsberg";164,052003333333;631,056;378,6336;16;1;211,1122;
33;"Arendal";21;"Eiker";171,514558333333;687,244;412,3464;16;1;233,458;
33;"Arendal";22;"Drammen";175,8453;712,464;427,4784;16;1;243,35;
33;"Arendal";23;"Nesbru";185,536133333333;767,244;460,3464;16;1;265,5136;
33;"Arendal";24;"Majorstua";193,432883333333;804,039;482,4234;16;1;280,8136;
33;"Arendal";25;"Oslo S";197,28905;813,775;488,265;16;1;284,3336;
33;"Arendal";26;"Holmestrand";201,5953;791,824;475,0944;16;2;275,25;
33;"Arendal";27;"Tønsberg";226,459866666667;799,159;479,4954;16;1;278,864;
33;"Arendal";28;"Sandefjord";204,459866666667;737,484;442,4904;16;1;253,554;
33;"Arendal";29;"Larvik";186,459866666667;689,775;413,865;16;1;234,414;
33;"Arendal";30;"Porsgrunn";173,959866666667;625,9;375,54;16;1;209,574;
33;"Arendal";31;"Drangedal";104;366,231;219,7386;16;0;112,67;
33;"Arendal";32;"Gjerstad";74;276,439;165,8634;16;0;80,58;
34;"Kristiansand";1;"Bergen";251,768148333333;1259,775;755,865;16;1;484,0436;
34;"Kristiansand";2;"Arna";245,532815;1239,375;743,625;16;1;474,6936;
34;"Kristiansand";3;"Tysse";239,383506666667;1204,236;722,5416;8;1;457,1176;
34;"Kristiansand";4;"Kvam-Jondal";230,744448333333;1145,1;687,06;8;1;429,7016;
34;"Kristiansand";5;"Odda";221,693173333333;1077,799;646,6794;8;1;398,4476;
34;"Kristiansand";6;"Røldal";211,651256666667;997,231;598,3386;8;1;362,6176;
34;"Kristiansand";7;"Sauda";213,336665;1042,311;625,3866;8;1;382,6296;
34;"Kristiansand";8;"Ølen";223,074665;1112,775;667,665;8;1;414,8196;
34;"Kristiansand";9;"Aksdal";229,400081666667;1183,296;709,9776;16;1;447,1096;
34;"Kristiansand";10;"Haugesund";235,458915;1202,151;721,2906;16;1;456,7896;
34;"Kristiansand";11;"Kårstø";244,671755;1197,975;718,785;8;1;454,8136;
34;"Kristiansand";12;"Stavanger";257,722046666667;1297,984;778,7904;16;1;503,9336;
34;"Kristiansand";13;"Haukeligrend";198,331560833333;861,975;517,185;16;1;304,2896;
34;"Kristiansand";14;"Åmot";187,425869166667;779,559;467,7354;16;1;270,8656;
34;"Kristiansand";15;"Brunkeberg";176,25819;699,879;419,9274;16;1;238,2336;
34;"Kristiansand";16;"Bø";149;605,196;363,1176;16;0;201,85;
34;"Kristiansand";17;"Nordagutu";171,37045;649,039;389,4234;8;1;218,914;
34;"Kristiansand";18;"Skien";181,409866666667;727,5;436,5;16;1;249,344;
34;"Kristiansand";19;"Notodden";168,9933;682,176;409,3056;16;1;231,28;
34;"Kristiansand";20;"Kongsberg";179,052003333333;749,919;449,9514;16;1;258,7722;
34;"Kristiansand";21;"Eiker";186,514558333333;806,476;483,8856;16;1;281,118;
34;"Kristiansand";22;"Drammen";190,8453;830,736;498,4416;16;1;291,01;
34;"Kristiansand";23;"Nesbru";200,536133333333;883,404;530,0424;16;1;313,1736;
34;"Kristiansand";24;"Majorstua";208,432883333333;918,759;551,2554;16;1;328,4736;
34;"Kristiansand";25;"Oslo S";212,28905;925,776;555,4656;16;1;331,9936;
34;"Kristiansand";26;"Holmestrand";216,5953;904,671;542,8026;16;2;322,91;
34;"Kristiansand";27;"Tønsberg";241,459866666667;914,071;548,4426;16;1;326,524;
34;"Kristiansand";28;"Sandefjord";219,459866666667;854,796;512,8776;16;1;301,214;
34;"Kristiansand";29;"Larvik";201,459866666667;808,911;485,3466;16;1;282,074;
34;"Kristiansand";30;"Porsgrunn";188,959866666667;747,436;448,4616;16;1;257,234;
34;"Kristiansand";31;"Drangedal";119;497,079;298,2474;16;0;160,33;
34;"Kristiansand";32;"Gjerstad";89;410,359;246,2154;16;0;128,24;
